,year,month,day,Brazil,Côte d'Ivoire,Netherlands,Paraguay,Russia,South Korea,Spain,Sweden,United States,Italy,Sri Lanka,Thailand,United Kingdom,Afghanistan,Albania,American Samoa,Argentina,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brunei,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,French Guiana,Gabon,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Laos,Latvia,Lebanon,Luxembourg,Macao,Malawi,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Poland,Portugal,Reunion,Romania,Samoa,Senegal,Serbia,Slovakia,South Africa,Sudan,Suriname,Switzerland,Taiwan,Tajikistan,Tanzania,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,"Virgin Islands, U.S.",Zimbabwe,Bulgaria,Wallis and Futuna,Algeria,Angola,Benin,Bosnia and Herzegovina,Botswana,Burkina Faso,Burundi,Chad,Croatia,Democratic Republic of the Congo,Ethiopia,Guinea,Isle of Man,Liberia,Lithuania,Mauritania,Palestina,Republic of Congo,Slovenia,Somalia,South Sudan,Syria,Togo,Tunisia,Yemen,Zambia,Bhutan,Central African Republic,Djibouti,Equatorial Guinea,Eritrea,Faroe Islands,Gambia,Guinea-Bissau,Madagascar,North Korea,Rwanda,Sierra Leone,Swaziland,São Tomé and Príncipe,Timor-Leste,Vanuatu,Solomon Islands,Saint Helena
333,2013,11,30,303330,1685,28781,9949,58729,27022,125226,11994,1188740,25544,607,74413,217913,54,49,4,89918,13106,1273,705,295,4640,8201,250,265,177,1049,31331,18107,2032,44799,4630,16,892,1911,17123,9122,12408,3878,629,80,1980,111029,145,107,228,10362,3276,2210,2146,4452,139,328,2898,1115,268,11819,424494,480,1825,138599,2884,1066,2599,1724,225,101,2932,2922,130,132,172,106579,185,2682,62530,904,959,404,115,222,369,76,2461,1872,30,11967,3670,3207,3139,7793,33,8126,94857,3279,7189,177,324,7,920,2431,150,9995,744,528,4162,1632,8,478,212582,467,8752,5879,208,22347,697,69,159,584,0,294,202,155,201,196,42,1,12,231,127,29,190,165,3,254,154,792,109,168,18,22,345,28,288,481,305,6,4,8,3,1,3,9,0,73,4,41,15,25,1,13,3,0,0
334,2013,12,1,300000,1734,31033,10037,55899,27273,142501,12198,1188532,28939,554,73990,257063,93,45,1,91241,13061,1259,774,317,4478,8985,238,248,169,1111,32765,19078,1850,43845,6014,11,942,2023,17241,11610,12262,4113,683,86,1669,139891,153,81,257,9532,3671,2091,2358,3957,108,269,3084,1143,287,13730,394858,523,1310,138595,2732,990,2749,2105,267,111,2903,3816,155,124,211,97639,227,3087,60041,1046,1057,365,112,265,356,33,2069,2038,37,12430,4341,3168,3180,8123,31,10682,91325,3352,8808,249,404,7,1027,2255,175,10062,727,609,4702,1579,11,526,179117,513,9204,5738,192,22747,629,105,179,470,0,269,196,164,211,288,52,3,16,340,191,39,151,270,16,187,165,702,192,218,21,13,200,40,332,435,295,14,3,19,7,0,0,22,0,27,10,47,3,37,1,6,5,0,0
335,2013,12,2,340112,1314,27110,10189,60796,24223,126268,11956,1233935,27751,660,65316,221544,100,38,2,110065,12974,1170,723,229,5188,7529,221,230,163,874,33013,20180,1721,45323,4693,6,959,1887,14661,10257,12635,3803,717,36,1632,121303,162,53,266,9703,2881,2055,2071,3980,76,273,2834,1031,255,10993,368080,491,1638,124848,2923,1116,2521,1194,254,88,3286,2743,191,81,176,111530,189,2764,58996,814,984,518,91,235,325,71,2360,2071,29,12383,3940,3411,2520,8315,20,7305,72602,3354,8483,195,383,5,702,2333,166,11551,775,414,4378,1365,5,563,184157,530,9414,7390,203,23170,725,81,138,464,0,287,231,122,200,320,35,3,17,294,64,34,107,173,27,125,129,915,109,169,20,9,154,56,211,403,209,8,5,17,4,0,1,7,0,33,11,34,14,36,0,6,6,0,0
336,2013,12,3,349464,1172,28874,12037,59748,23985,125596,12830,1186274,27494,699,61390,220004,68,35,0,99844,13895,1287,846,213,4766,7674,232,299,149,810,33719,21023,1795,48963,5497,24,941,1798,16565,10123,12929,4156,655,58,1658,117358,177,55,186,9820,3331,2326,2114,4283,104,386,2547,991,260,12220,375171,551,1556,123250,3070,988,2461,1163,253,124,3113,2931,166,84,353,112520,166,2554,60335,897,879,531,111,216,327,49,2551,2249,18,12251,3800,3480,3208,8880,21,7554,73395,3121,8046,217,395,5,608,2351,153,12891,872,440,4126,1442,10,511,188952,449,8451,7105,251,27259,741,72,211,508,0,269,223,161,227,407,44,1,10,251,76,60,95,209,8,140,145,821,141,208,7,13,156,37,209,393,295,19,0,23,3,4,0,7,0,42,8,31,9,48,0,5,7,2,0
337,2013,12,4,346129,1560,27256,11053,58894,24739,124561,14260,1170511,27103,705,66985,230292,79,74,1,110548,14119,1243,859,192,4845,8232,240,266,193,993,34453,20735,1756,49645,5415,20,838,1850,16948,10170,12421,4045,701,60,1576,118611,131,92,147,9764,3894,2112,2204,4320,238,415,2922,947,285,14453,371008,619,1615,134578,3051,964,3059,1059,276,126,3083,3076,133,68,300,109966,141,2987,62722,831,886,581,125,207,410,39,2635,2187,28,13931,4152,3228,3261,9607,16,7583,71417,3195,7770,245,366,28,810,2148,125,12605,790,365,3912,1569,8,722,185004,697,8213,6907,308,26753,700,70,270,442,0,259,226,230,244,391,30,3,8,229,107,49,111,168,16,156,140,932,123,165,19,28,168,53,291,423,309,26,0,34,7,1,5,9,0,34,2,24,8,70,1,5,3,0,1
338,2013,12,5,369551,1451,33284,11568,59249,23943,119353,14546,1162902,28160,744,73200,237688,104,45,0,104649,13891,1190,739,230,4743,8716,243,206,191,978,34071,21140,1878,51418,5501,8,911,2636,16677,10507,11671,4345,724,33,1569,112721,139,100,162,11067,3509,2035,2288,4930,142,419,2928,959,245,13668,371513,749,1962,120951,3040,1153,2691,1141,253,140,3401,2764,221,113,227,108655,139,2934,62972,968,946,587,141,219,431,41,2598,2133,23,13727,4513,3335,3088,9967,18,7572,69821,3353,7614,240,380,18,725,2177,148,14420,691,378,3870,1568,9,651,178483,570,8136,6853,298,28827,758,61,247,461,0,367,219,200,252,424,44,2,5,230,85,61,113,236,8,141,75,986,174,147,26,8,196,76,269,476,349,32,11,14,3,3,1,6,0,38,9,64,5,90,1,9,6,0,0
339,2013,12,6,345615,1430,30858,11086,59539,25240,133302,16516,1175774,25968,710,63655,212562,113,48,0,103976,13764,1221,730,206,5190,8527,290,227,160,755,33891,22953,1942,54860,6648,10,900,2082,17011,10813,13713,4573,694,35,2181,105574,137,86,168,10934,4086,2483,2081,4927,178,348,3009,974,225,12693,386941,718,1903,121441,3472,979,2716,1268,273,183,3902,2750,157,99,301,108749,134,2934,65963,857,955,459,156,219,444,31,2384,2269,29,13856,3800,3732,3078,9673,11,7170,72423,3732,7295,200,360,8,794,2264,218,14568,870,361,4023,1668,26,803,186437,543,8303,7797,242,28308,685,57,255,430,0,250,220,233,294,360,33,6,8,287,120,49,107,166,22,161,138,1040,174,201,23,16,250,98,409,518,303,4,1,22,6,1,1,4,0,27,8,78,9,70,2,5,6,2,0
340,2013,12,7,316922,1893,31245,10862,58083,28338,137926,12092,1105764,24498,957,72976,222408,112,73,0,96893,13849,1257,736,193,4913,8801,223,221,129,867,32452,20864,2119,49128,5365,23,906,1885,18273,10283,13026,4131,755,49,1645,132847,193,99,174,9952,4239,2161,3539,4317,189,339,2885,950,274,12788,428328,528,1856,135249,3494,968,2758,1454,307,182,3315,4019,161,113,232,108680,191,3067,61424,962,1004,465,180,198,410,32,2295,1937,21,14036,3555,3739,3057,9658,19,7199,89356,3438,7412,177,373,10,1072,2358,160,11665,948,416,3925,1901,14,658,195252,659,8369,6879,224,27863,732,110,187,470,0,283,248,265,261,242,63,1,15,214,79,42,124,236,9,149,154,941,199,180,15,11,248,43,354,389,320,11,1,15,2,1,0,13,1,56,9,91,14,70,1,18,3,1,0
341,2013,12,8,320699,1595,28281,9022,52087,28066,139023,11464,1158672,27872,799,72452,232467,144,35,2,99247,12804,1143,892,261,4525,7943,233,216,154,1045,31613,17853,1904,44013,5013,12,794,1942,16414,10266,11197,4114,645,45,1411,124014,203,106,184,9345,3335,2114,2374,4123,138,329,2436,855,240,16966,412409,569,1344,134672,2564,1039,2694,1353,219,136,3108,3540,148,150,204,103275,157,2877,56917,954,854,384,193,220,379,37,2263,1984,32,13548,3836,3347,3339,8293,17,8961,99469,3344,8887,201,305,3,758,2294,210,10296,653,503,4255,1709,9,757,172229,623,7933,6278,216,34145,763,64,143,446,0,172,157,237,365,290,49,2,11,261,164,48,151,226,8,162,85,676,174,205,10,14,172,64,272,333,343,8,3,26,4,0,1,32,0,51,6,43,14,35,0,15,5,0,0
342,2013,12,9,342497,1138,26607,10513,56682,25626,140436,12320,1181671,25563,699,69473,209276,92,36,0,109711,12706,1256,924,220,5111,8679,250,280,102,936,32379,19072,1778,50714,4952,17,853,1896,16247,10102,12494,4436,719,35,1642,118338,162,53,166,9432,3459,2197,1985,4160,165,397,2559,911,219,12264,387546,507,1638,119783,3112,980,2241,1159,301,151,3271,2850,151,175,255,110554,118,2259,60189,857,893,447,182,224,391,38,2158,2219,12,13552,3734,3874,2473,7894,7,6649,83275,3275,8677,220,329,10,658,2381,130,12155,734,482,3939,1640,11,725,178613,558,8451,7127,286,44825,737,72,195,400,0,169,240,241,258,351,54,4,14,250,180,31,101,195,8,174,129,838,160,143,21,12,182,23,265,396,356,17,3,35,6,0,3,14,0,20,20,48,12,34,0,24,10,1,0
343,2013,12,10,351606,1255,27361,10372,55420,26783,131642,12726,1189541,25252,818,71825,205698,92,25,5,111907,12664,1340,1054,266,4649,8815,296,197,178,1022,31646,21188,1702,53472,5927,14,1042,1912,16487,9681,12261,4532,681,58,1675,109833,202,97,188,9478,3233,2228,2194,4195,108,468,2586,839,197,12319,384590,511,1469,115635,3114,852,2912,1284,267,143,3171,3571,173,114,290,113733,143,2535,58537,952,794,549,212,427,364,24,2346,2260,21,14006,3732,3996,2810,9072,11,7244,74539,3368,8422,196,333,11,689,2328,125,22255,728,475,3982,1452,7,813,194340,793,8167,7173,250,29018,748,90,321,426,0,197,280,191,319,344,34,3,18,353,106,55,112,222,23,186,91,878,125,165,12,18,213,35,234,395,485,10,10,27,7,0,1,18,0,44,10,44,8,47,0,10,8,0,0
344,2013,12,11,355658,1327,33106,10350,57799,25935,140299,12382,1138749,28327,962,63256,213755,100,47,8,112128,13384,1405,945,225,4828,8959,193,187,161,1200,33318,26584,1833,58292,5579,16,902,1976,18403,10034,14955,4502,712,40,1549,120183,160,82,185,9862,3663,1982,2234,4686,125,441,3031,856,212,13603,382352,533,1503,115132,4417,923,3236,1286,230,113,3025,4754,183,118,234,112754,132,3018,59408,1004,918,567,251,202,396,28,2414,2393,19,14057,3755,4100,3625,9469,12,7564,74895,3159,8284,251,321,4,606,2412,126,13380,766,497,4143,1592,29,897,207958,623,8269,6866,257,29840,859,107,238,502,0,179,300,130,197,318,43,4,8,291,110,44,98,193,5,163,109,1013,190,179,9,19,188,31,218,506,318,14,5,23,11,1,4,6,0,31,11,71,11,44,0,13,9,1,0
345,2013,12,12,360762,1418,29274,11082,58812,26752,144293,12983,1133593,35994,780,60413,208692,97,60,2,117190,13235,1231,1070,288,4876,9038,212,234,143,1227,33160,20773,1714,56883,6045,17,1004,1795,18175,9816,14986,4415,704,62,1689,114048,171,94,178,9915,3711,2233,2110,4643,129,473,3093,903,188,13612,396866,666,1848,114735,4716,990,4274,1199,245,141,3356,4325,122,105,228,114662,143,2887,65424,988,1028,474,265,280,336,33,2448,2586,26,14211,3492,4096,3097,9726,15,7828,76331,3475,7979,199,363,8,530,2403,154,13320,635,447,4052,1659,5,787,182806,563,8119,7094,242,29588,745,88,224,539,0,181,261,211,248,359,25,10,7,320,76,52,97,190,16,191,82,920,173,187,24,23,218,44,225,544,270,15,6,9,9,4,8,16,0,36,12,65,16,33,0,9,13,0,0
346,2013,12,13,369330,1699,29538,11688,60259,23335,124880,12985,1118756,26253,1061,61748,209052,174,59,10,116995,13963,1337,913,221,5165,8393,201,217,158,1319,34585,21392,1906,54570,5533,13,1122,1837,17990,10429,17690,5271,742,60,1689,109986,276,89,161,9976,3922,2385,2290,4412,140,304,3142,892,264,13848,402506,628,2010,116175,4672,1119,2638,1109,244,111,3580,3869,92,101,183,113447,196,3086,66988,908,1025,334,245,264,367,22,2466,2427,40,14860,3492,3934,3905,9815,12,7971,76830,3301,7553,235,381,13,650,2293,181,12754,865,461,3759,1656,5,657,190890,746,8475,7867,249,28971,734,86,229,534,0,253,233,228,243,416,33,9,33,290,75,28,97,229,24,193,143,1090,137,132,9,25,252,30,277,539,328,13,2,12,27,3,14,22,0,15,15,38,3,12,0,28,2,2,0
347,2013,12,14,319212,2073,28447,9925,57445,27191,134093,11616,1076419,23586,830,72305,229288,149,61,11,108409,13021,1318,904,282,4651,9374,214,193,171,1496,34115,18223,1877,53572,5246,16,1044,1703,18647,10247,14415,4456,693,76,1632,151118,170,132,167,9983,4641,2051,2526,4603,119,287,3073,952,216,15541,436061,646,1849,130970,5132,1150,3283,1367,238,120,3428,4185,155,149,219,111739,224,3179,63566,1102,1206,345,247,269,386,8,2294,2540,23,15038,3282,4261,3526,13065,8,7438,95154,3327,7446,197,418,4,787,2563,200,11716,796,835,4431,1945,4,772,184851,636,8913,7019,271,27192,813,106,244,479,0,227,220,226,309,412,33,7,18,297,93,14,175,227,19,235,183,979,218,150,9,12,238,52,289,446,277,12,1,16,31,3,10,17,1,30,26,43,12,18,0,5,7,5,0
348,2013,12,15,309108,1585,30556,9800,52950,27130,150367,11733,1093633,27256,745,77595,251718,129,44,4,110486,12753,1339,958,299,4356,8803,219,221,163,1424,33598,27177,1689,50110,4878,19,907,1739,18386,10307,12731,4379,614,116,1302,134768,190,65,129,9155,4210,1910,2775,5275,123,255,2922,836,194,14338,429219,572,1642,131831,4058,1052,3122,1519,217,199,3050,4149,95,136,196,109293,209,4089,59258,1040,1077,460,218,327,413,21,2364,2283,8,14111,3707,3862,3545,9244,31,8344,106902,3779,8671,197,408,17,913,2478,173,15432,716,754,4367,1754,4,856,182872,696,8254,7239,238,26263,689,127,227,415,0,219,271,278,229,431,26,20,11,279,110,22,130,295,14,237,186,785,204,208,9,8,176,65,364,312,338,9,8,13,10,2,4,28,0,57,16,58,14,54,0,7,5,1,0
